,arrival_date,state,district,market,variety,modal_price
2160,Jul,Madhya Pradesh,Hoshangabad,Banapura,Yellow,3497.8947368421054
2137,Jul,Madhya Pradesh,Dewas,Loharda,Soyabeen,3488.0
2109,Jul,Madhya Pradesh,Betul,Betul,Yellow,3502.9411764705883
2136,Jul,Madhya Pradesh,Dewas,Loharda,Other,3430.1111111111113
2134,Jul,Madhya Pradesh,Dewas,Kannod,Soyabeen,3518.8888888888887
2111,Jul,Madhya Pradesh,Bhopal,Berasia,Soyabeen,3400.2631578947367
2112,Jul,Madhya Pradesh,Bhopal,Berasia,Yellow,3400.2631578947367
2113,Jul,Madhya Pradesh,Bhopal,Bhopal,Other,3570.0
2114,Jul,Madhya Pradesh,Bhopal,Bhopal,Yellow,3444.6315789473683
2115,Jul,Madhya Pradesh,Burhanpur,Burhanpur,Other,3397.6666666666665
2116,Jul,Madhya Pradesh,Burhanpur,Burhanpur,Yellow,3428.714285714286
2117,Jul,Madhya Pradesh,Chhatarpur,Badamalhera,Soyabeen,3267.6666666666665
2118,Jul,Madhya Pradesh,Chhatarpur,Bakswaha,Black,3250.0
2119,Jul,Madhya Pradesh,Chhatarpur,Bijawar,Soyabeen,3373.6153846153848
2120,Jul,Madhya Pradesh,Chhatarpur,Chhatarpur,Other,3399.4117647058824
2121,Jul,Madhya Pradesh,Chhatarpur,Naugaon,Black,3150.0
2122,Jul,Madhya Pradesh,Chhatarpur,Rajnagar,Yellow,3475.0
2123,Jul,Madhya Pradesh,Chhindwara,Amarwda,Soyabeen,2965.0
2124,Jul,Madhya Pradesh,Chhindwara,Chaurai,Local,3263.75
2125,Jul,Madhya Pradesh,Chhindwara,Chhindwara,Other,3401.8
2126,Jul,Madhya Pradesh,Chhindwara,Pandhurna,Other,3430.0
2127,Jul,Madhya Pradesh,Chhindwara,Pandhurna,Yellow,3345.0
2128,Jul,Madhya Pradesh,Damoh,Damoh,Yellow,3398.9285714285716
2129,Jul,Madhya Pradesh,Damoh,Patharia,Other,3625.0
2130,Jul,Madhya Pradesh,Damoh,Patharia,Yellow,3455.625
2131,Jul,Madhya Pradesh,Dewas,Bagli,Other,3354.0
2132,Jul,Madhya Pradesh,Dewas,Dewas,Other,3483.125
2133,Jul,Madhya Pradesh,Dewas,Haatpipliya,Yellow,3452.6875
2135,Jul,Madhya Pradesh,Dewas,Khategaon,Soyabeen,3343.5652173913045
2269,Jul,Madhya Pradesh,Shajapur,Nalkehda,Other,3466.88
2085,Jul,Karnataka,Bangalore,Bangalore,Soyabeen,4508.333333333333
2271,Jul,Madhya Pradesh,Shajapur,Shujalpur,Other,3370.5
2407,Jul,Maharashtra,Nandurbar,Shahada,Other,3420.75
2408,Jul,Maharashtra,Nashik,Dindori,Yellow,3425.0
2409,Jul,Maharashtra,Nashik,Kalvan,Other,3525.3333333333335
2410,Jul,Maharashtra,Nashik,Lasalgaon,Other,3547.8888888888887
2411,Jul,Maharashtra,Nashik,Lasalgaon(Niphad),Other,3534.1666666666665
2412,Jul,Maharashtra,Nashik,Malegaon,Yellow,3270.0
2413,Jul,Maharashtra,Nashik,Sinner,Other,3510.0
2414,Jul,Maharashtra,Nashik,Yeola,Other,3465.6666666666665
2415,Jul,Maharashtra,Osmanabad,Kalamb(Osmanabad),Yellow,3646.5
2416,Jul,Maharashtra,Osmanabad,Murim,Yellow,3497.25
2406,Jul,Maharashtra,Nandurbar,Navapur,Other,3273.0
2418,Jul,Maharashtra,Osmanabad,Umarga,Yellow,3495.0
2420,Jul,Maharashtra,Parbhani,Jintur,Yellow,3529.5
2421,Jul,Maharashtra,Parbhani,Jintur(Bori),Yellow,3516.6666666666665
2422,Jul,Maharashtra,Parbhani,Manwat,Yellow,3442.5
2423,Jul,Maharashtra,Parbhani,Parbhani,Yellow,3421.75
2424,Jul,Maharashtra,Parbhani,Pathari,Other,3366.6666666666665
2425,Jul,Maharashtra,Parbhani,Purna,Yellow,3500.0
2426,Jul,Maharashtra,Parbhani,Selu,Other,3600.0
2427,Jul,Maharashtra,Parbhani,Sonpeth,Yellow,3480.5
2428,Jul,Maharashtra,Parbhani,Tadkalas,Other,3651.0
2429,Jul,Maharashtra,Pune,Baramati,Yellow,3400.0
2419,Jul,Maharashtra,Parbhani,Gangakhed,Yellow,3595.0
2405,Jul,Maharashtra,Nandurbar,Nandurbar,Other,3503.1428571428573
2404,Jul,Maharashtra,Nanded,Umari,Yellow,3450.0
2403,Jul,Maharashtra,Nanded,Nanded,Other,3508.8888888888887
2380,Jul,Maharashtra,Jalgaon,Yawal,Other,3210.0
2381,Jul,Maharashtra,Latur,Ahmedpur,Yellow,3505.3684210526317
2382,Jul,Maharashtra,Latur,Aurad Shahajani,Yellow,3594.6875
2383,Jul,Maharashtra,Latur,Ausa,Yellow,3603.0
2384,Jul,Maharashtra,Latur,Chakur,Yellow,3606.125
2385,Jul,Maharashtra,Latur,Latur,Yellow,3655.0
2386,Jul,Maharashtra,Latur,Latur(Murud),Yellow,3543.4444444444443
2387,Jul,Maharashtra,Latur,Nilanga,Yellow,3585.0
2388,Jul,Maharashtra,Latur,Udgir,Other,3652.3125
2389,Jul,Maharashtra,Latur,Udgir(Devanibud),Yellow,3722.0
2390,Jul,Maharashtra,Nagpur,Bhiwapur,Yellow,3491.6666666666665
2391,Jul,Maharashtra,Nagpur,Katol,Yellow,3409.8695652173915
2392,Jul,Maharashtra,Nagpur,Mandhal,Yellow,3611.5
2393,Jul,Maharashtra,Nagpur,Nagpur,Other,3480.230769230769
2394,Jul,Maharashtra,Nagpur,Savner,Yellow,3111.875
2395,Jul,Maharashtra,Nagpur,Umared,Yellow,3518.3333333333335
2396,Jul,Maharashtra,Nanded,Bhokar,Other,3400.0
2397,Jul,Maharashtra,Nanded,Bhokar,Yellow,3126.0
2398,Jul,Maharashtra,Nanded,Dharmabad,Yellow,3533.3333333333335
2399,Jul,Maharashtra,Nanded,Hadgaon,Yellow,3500.0
2400,Jul,Maharashtra,Nanded,Himalyatnagar,Yellow,3435.0
2401,Jul,Maharashtra,Nanded,Mudkhed,Other,3412.5
2402,Jul,Maharashtra,Nanded,Mukhed,Yellow,3375.0
2430,Jul,Maharashtra,Sholapur,Barshi,Other,3599.75
2431,Jul,Maharashtra,Vashim,Karanja,Other,3471.842105263158
2432,Jul,Maharashtra,Vashim,Malegaon(Vashim),Other,3484.375
2433,Jul,Maharashtra,Vashim,Mangrulpeer,Yellow,3582.9411764705883
2461,Jul,Rajasthan,Bundi,Bundi,Other,3437.6923076923076
2462,Jul,Rajasthan,Bundi,DEI(Bundi),Other,3495.0
2463,Jul,Rajasthan,Bundi,Keshoraipatan,Other,3451.53125
2464,Jul,Rajasthan,Chittorgarh,Badrisadri,Other,3384.8571428571427
2465,Jul,Rajasthan,Chittorgarh,Nimbahera,Other,3421.785714285714
2466,Jul,Rajasthan,Chittorgarh,Pratapgarh,Other,3670.0
2467,Jul,Rajasthan,Chittorgarh,Pratapgarh,Yellow,3447.4117647058824
2469,Jul,Rajasthan,Jhalawar,Bhawani Mandi,Other,3502.8571428571427
2470,Jul,Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),Other,3427.0
2471,Jul,Rajasthan,Jhalawar,Bhawani Mandi(Raipur),Other,3500.2
2472,Jul,Rajasthan,Jhalawar,Jhalarapatan,Other,3555.909090909091
2473,Jul,Rajasthan,Jhalawar,Khanpur,Other,3630.5789473684213
2474,Jul,Rajasthan,Kota,Chechat,Other,3682.5
2475,Jul,Rajasthan,Kota,Itawa,Other,3360.8125
2476,Jul,Rajasthan,Kota,Kota,Other,3545.8333333333335
2477,Jul,Rajasthan,Kota,Ramaganj Mandi,Other,3528.125
2478,Jul,Rajasthan,Swai Madhopur,Sawai Madhopur,Other,3318.0
2479,Jul,Rajasthan,Udaipur,Udaipur,Other,3450.0
2480,Jul,Telangana,Adilabad,Bhainsa,Yellow,3455.0
2481,Jul,Telangana,Medak,Zaheerabad,Black,4571.0
2482,Jul,Telangana,Nizamabad,Nizamabad,Yellow,3047.0
2483,Jul,Telangana,Nizamabad,Pitlam,Local,3399.0
2270,Jul,Madhya Pradesh,Shajapur,Shajapur,Other,3518.1176470588234
2460,Jul,Rajasthan,Bhilwara,Bijolia,Other,3587.5
2379,Jul,Maharashtra,Jalgaon,Pachora,Other,3412.75
2459,Jul,Rajasthan,Baran,Chhabra,Other,3506.8333333333335
2457,Jul,Rajasthan,Baran,Atru(Kawai Salpura),Other,3573.0
2434,Jul,Maharashtra,Vashim,Manora,Other,3551.25
2435,Jul,Maharashtra,Vashim,Risod,Other,3505.5
2436,Jul,Maharashtra,Vashim,Washim,Yellow,3497.3684210526317
2437,Jul,Maharashtra,Vashim,Washim(Ansing),Yellow,3487.5
2438,Jul,Maharashtra,Wardha,Arvi,Yellow,3478.5714285714284
2439,Jul,Maharashtra,Wardha,Ashti(Karanja),Yellow,3467.5
2440,Jul,Maharashtra,Wardha,Hinganghat,Yellow,3338.4375
2441,Jul,Maharashtra,Wardha,Pulgaon,Yellow,3466.6666666666665
2442,Jul,Maharashtra,Wardha,Samudrapur,Yellow,3500.0
2443,Jul,Maharashtra,Wardha,Sindi,Yellow,3385.75
2444,Jul,Maharashtra,Wardha,Sindi(Selu),Yellow,3490.3125
2445,Jul,Maharashtra,Wardha,Wardha,Yellow,3470.1
2446,Jul,Maharashtra,Yavatmal,Babhulgaon,Yellow,3624.3333333333335
2447,Jul,Maharashtra,Yavatmal,Digras,Yellow,3545.909090909091
2448,Jul,Maharashtra,Yavatmal,Kalamb,Yellow,3280.0
2449,Jul,Maharashtra,Yavatmal,Ner Parasopant,Yellow,3350.0
2450,Jul,Maharashtra,Yavatmal,Umarked(Danki),Yellow,3508.3333333333335
2451,Jul,Maharashtra,Yavatmal,Umarkhed,Yellow,3514.285714285714
2452,Jul,Maharashtra,Yavatmal,Vani,Yellow,3492.5
2453,Jul,Maharashtra,Yavatmal,Yeotmal,Yellow,3467.0
2454,Jul,Maharashtra,Yavatmal,ZariZamini,Yellow,3600.0
2455,Jul,Rajasthan,Baran,Anta,Other,3416.5714285714284
2456,Jul,Rajasthan,Baran,Atru,Other,3428.1666666666665
2458,Jul,Rajasthan,Baran,Baran,Other,3353.45
2378,Jul,Maharashtra,Jalgaon,Jalgaon,Other,3341.6666666666665
2468,Jul,Rajasthan,Jhalawar,Aklera,Other,3376.65
2376,Jul,Maharashtra,Jalgaon,Chalisgaon,Other,3396.3333333333335
2299,Jul,Madhya Pradesh,Vidisha,Lateri,Yellow,3252.5
2300,Jul,Madhya Pradesh,Vidisha,Shamshabad,Yellow,3417.8333333333335
2301,Jul,Madhya Pradesh,Vidisha,Sironj,Other,3257.375
2302,Jul,Madhya Pradesh,Vidisha,Vidisha,Yellow,3434.4444444444443
2303,Jul,Maharashtra,Ahmednagar,Ahmednagar,Other,3278.0
2304,Jul,Maharashtra,Ahmednagar,Jamkhed,Yellow,3300.0
2305,Jul,Maharashtra,Ahmednagar,Kopargaon,Other,3500.6470588235293
2306,Jul,Maharashtra,Ahmednagar,Rahata,Other,3600.0
2307,Jul,Maharashtra,Ahmednagar,Rahuri,Other,3425.0
2308,Jul,Maharashtra,Ahmednagar,Rahuri(Vambori),Other,3407.1666666666665
2309,Jul,Maharashtra,Ahmednagar,Sangamner,Other,3000.0
2310,Jul,Maharashtra,Ahmednagar,Shevgaon,Yellow,3000.0
2311,Jul,Maharashtra,Ahmednagar,Shrirampur,Other,3474.090909090909
2312,Jul,Maharashtra,Ahmednagar,Shrirampur(Belapur),Other,3525.0
2313,Jul,Maharashtra,Akola,Akola,Yellow,3523.8
2314,Jul,Maharashtra,Akola,Akot,Yellow,3436.3636363636365
2315,Jul,Maharashtra,Akola,Balapur,Yellow,3500.0
2316,Jul,Maharashtra,Akola,Murtizapur,Yellow,3471.25
2317,Jul,Maharashtra,Akola,Patur,Other,3442.25
2318,Jul,Maharashtra,Akola,Telhara,Yellow,3413.0
2319,Jul,Maharashtra,Amarawati,Achalpur,Other,3530.0
2320,Jul,Maharashtra,Amarawati,Amarawati,Other,3471.222222222222
2321,Jul,Maharashtra,Amarawati,Anajngaon,Yellow,3345.4545454545455
2298,Jul,Madhya Pradesh,Vidisha,Kurwai,Yellow,3357.8571428571427
2322,Jul,Maharashtra,Amarawati,Chandur Bazar,Yellow,3303.2
2297,Jul,Madhya Pradesh,Vidisha,Gulabganj,Other,3400.0
2295,Jul,Madhya Pradesh,Ujjain,Unhel,Soyabeen,340.085
2272,Jul,Madhya Pradesh,Shajapur,Soyatkalan,Other,3284.5833333333335
2273,Jul,Madhya Pradesh,Shajapur,Susner,Yellow,3387.5
2377,Jul,Maharashtra,Jalgaon,Chopada,Yellow,3332.3333333333335
2274,Jul,Madhya Pradesh,Shehdol,Shahdol,Other,3352.6363636363635
2275,Jul,Madhya Pradesh,Sheopur,Sheopurbadod,Other,3236.0
2276,Jul,Madhya Pradesh,Sheopur,Sheopurkalan,Soyabeen,3358.266666666667
2277,Jul,Madhya Pradesh,Shivpuri,Badarwas,Other,3445.0
2278,Jul,Madhya Pradesh,Shivpuri,Badarwas,Soyabeen,3550.0
2279,Jul,Madhya Pradesh,Shivpuri,Barad,Yellow,3496.375
2280,Jul,Madhya Pradesh,Shivpuri,Khatora,Other,3346.3333333333335
2282,Jul,Madhya Pradesh,Shivpuri,Pohari,Yellow,3457.6428571428573
2283,Jul,Madhya Pradesh,Shivpuri,Shivpuri,Other,3394.0
2284,Jul,Madhya Pradesh,Tikamgarh,Khargapur,Black,3320.0
2285,Jul,Madhya Pradesh,Tikamgarh,Niwadi,Yellow,3494.4166666666665
2286,Jul,Madhya Pradesh,Tikamgarh,Prithvipur,Soyabeen,3300.0
2287,Jul,Madhya Pradesh,Tikamgarh,Tikamgarh,Yellow,3420.55
2288,Jul,Madhya Pradesh,Ujjain,Badnagar,Black,3445.0
2289,Jul,Madhya Pradesh,Ujjain,Badnagar,Yellow,3518.8823529411766
2290,Jul,Madhya Pradesh,Ujjain,Khachrod,Yellow,3523.076923076923
2291,Jul,Madhya Pradesh,Ujjain,Mahidpur,Yellow,3400.5555555555557
2292,Jul,Madhya Pradesh,Ujjain,Nagda,Yellow,3504.4166666666665
2293,Jul,Madhya Pradesh,Ujjain,Tarana,Yellow,3469.0
2294,Jul,Madhya Pradesh,Ujjain,Ujjain,Yellow,3562.777777777778
2296,Jul,Madhya Pradesh,Vidisha,Ganjbasoda,Yellow,3404.529411764706
2323,Jul,Maharashtra,Amarawati,Chandur Railway,Yellow,3530.0
2281,Jul,Madhya Pradesh,Shivpuri,Kolaras,Other,3456.0
2325,Jul,Maharashtra,Amarawati,Dhamngaon-Railway,Yellow,3414.285714285714
2352,Jul,Maharashtra,Buldhana,Sangrampur(Varvatbakal),Other,3431.25
2353,Jul,Maharashtra,Buldhana,Shegaon,Yellow,3448.3333333333335
2354,Jul,Maharashtra,Buldhana,Sindkhed Raja,Yellow,3700.0
2355,Jul,Maharashtra,Chandrapur,Chandrapur,Other,3580.375
2356,Jul,Maharashtra,Chandrapur,Chimur,Yellow,3550.0
2357,Jul,Maharashtra,Chandrapur,Rajura,Yellow,3476.0
2358,Jul,Maharashtra,Chandrapur,Varora,Yellow,3434.0
2359,Jul,Maharashtra,Dhule,Dhule,Other,3351.6666666666665
2360,Jul,Maharashtra,Dhule,Shirpur,Yellow,3514.6666666666665
2361,Jul,Maharashtra,Hingoli,Akhadabalapur,Yellow,3600.0
2362,Jul,Maharashtra,Hingoli,Basmat,Yellow,3400.0
2351,Jul,Maharashtra,Buldhana,Nandura,Yellow,3533.125
2363,Jul,Maharashtra,Hingoli,Hingoli,Other,3495.8
2365,Jul,Maharashtra,Hingoli,Jawala-Bajar,Other,3433.3333333333335
2366,Jul,Maharashtra,Hingoli,Kalamnuri,Yellow,3700.0
2367,Jul,Maharashtra,Hingoli,Sengoan,Yellow,3466.315789473684
2374,Jul,Maharashtra,Jalana,Partur,Yellow,3494.4285714285716
2369,Jul,Maharashtra,Jalana,Bhokardan,Yellow,3500.0
2370,Jul,Maharashtra,Jalana,Bhokardan(Pimpalgaon Renu),Yellow,3525.0
2371,Jul,Maharashtra,Jalana,Ghansawangi,Yellow,3500.0
2372,Jul,Maharashtra,Jalana,Jalana,Yellow,3553.5
2375,Jul,Maharashtra,Jalgaon,Amalner,Other,3421.75
2324,Jul,Maharashtra,Amarawati,Daryapur,Yellow,3398.3333333333335
2373,Jul,Maharashtra,Jalana,Mantha,Other,3381.25
2364,Jul,Maharashtra,Hingoli,Hingoli(Kanegoan Naka),Yellow,3516.176470588235
2350,Jul,Maharashtra,Buldhana,Mehekar,Other,3495.5555555555557
2368,Jul,Maharashtra,Jalana,Ambad (Vadigodri),Other,3325.0
2348,Jul,Maharashtra,Buldhana,Lonar,Yellow,3527.6875
2349,Jul,Maharashtra,Buldhana,Malkapur,Yellow,3454.25
2328,Jul,Maharashtra,Amarawati,Varud(Rajura Bazar),Yellow,3531.0
2329,Jul,Maharashtra,Aurangabad,Aurangabad,Other,3616.0
2330,Jul,Maharashtra,Aurangabad,Gangapur,Yellow,3545.0
2332,Jul,Maharashtra,Aurangabad,Sillod,Other,3416.6666666666665
2333,Jul,Maharashtra,Aurangabad,Sillod(Bharadi),Yellow,3450.0
2334,Jul,Maharashtra,Aurangabad,Vaijpur,Other,3400.0
2335,Jul,Maharashtra,Beed,Ambejaogai,Yellow,3590.0
2326,Jul,Maharashtra,Amarawati,Morshi,Other,3420.714285714286
2336,Jul,Maharashtra,Beed,Beed,Yellow,3366.6666666666665
2337,Jul,Maharashtra,Beed,Gevrai,Yellow,3394.4166666666665
2331,Jul,Maharashtra,Aurangabad,Lasur Station,Other,3491.6666666666665
2327,Jul,Maharashtra,Amarawati,Nanggaon,Yellow,3320.5
2338,Jul,Maharashtra,Beed,Kaij,Yellow,3584.3333333333335
2346,Jul,Maharashtra,Buldhana,Jalgaon Jamod(Aasalgaon),Yellow,3412.5
2344,Jul,Maharashtra,Buldhana,Chikali,Yellow,3450.1052631578946
2343,Jul,Maharashtra,Buldhana,Buldhana(Dhad),Yellow,3400.0
2345,Jul,Maharashtra,Buldhana,Deoulgaon Raja,Yellow,3406.3684210526317
2341,Jul,Maharashtra,Beed,Parali Vaijyanath,Other,3603.235294117647
2340,Jul,Maharashtra,Beed,Majalgaon,Other,3478.0526315789475
2339,Jul,Maharashtra,Beed,Kille Dharur,Yellow,3512.25
2342,Jul,Maharashtra,Buldhana,Buldhana,Yellow,3566.6666666666665
2347,Jul,Maharashtra,Buldhana,Khamgaon,Yellow,3348.5333333333333
672,Aug,Maharashtra,Beed,Kille Dharur,Yellow,3525.0
671,Aug,Maharashtra,Beed,Kaij,Yellow,3580.6666666666665
665,Aug,Maharashtra,Aurangabad,Aurangabad,Other,3525.0
670,Aug,Maharashtra,Beed,Gevrai,Yellow,3430.2
669,Aug,Maharashtra,Beed,Ambejaogai,Yellow,3610.0
668,Aug,Maharashtra,Aurangabad,Vaijpur,Other,3560.0
667,Aug,Maharashtra,Aurangabad,Paithan,Yellow,3000.0
666,Aug,Maharashtra,Aurangabad,Lasur Station,Other,3700.0
656,Aug,Maharashtra,Akola,Telhara,Yellow,3355.5
663,Aug,Maharashtra,Amarawati,Morshi,Other,3470.0
654,Aug,Maharashtra,Akola,Murtizapur,Yellow,3445.0
662,Aug,Maharashtra,Amarawati,Dhamngaon-Railway,Yellow,3400.0
660,Aug,Maharashtra,Amarawati,Chandur Railway,Yellow,3526.2
659,Aug,Maharashtra,Amarawati,Chandur Bazar,Yellow,3137.6666666666665
658,Aug,Maharashtra,Amarawati,Anajngaon,Yellow,3366.6666666666665
657,Aug,Maharashtra,Amarawati,Amarawati,Other,3399.1428571428573
673,Aug,Maharashtra,Beed,Majalgaon,Other,3511.1428571428573
655,Aug,Maharashtra,Akola,Patur,Other,3347.0
664,Aug,Maharashtra,Amarawati,Nanggaon,Yellow,3281.5
661,Aug,Maharashtra,Amarawati,Daryapur,Yellow,3413.3333333333335
684,Aug,Maharashtra,Buldhana,Nandura,Yellow,3594.2
675,Aug,Maharashtra,Buldhana,Buldhana,Yellow,3400.0
695,Aug,Maharashtra,Hingoli,Kalamnuri,Yellow,3466.6666666666665
694,Aug,Maharashtra,Hingoli,Jawala-Bajar,Other,3550.0
696,Aug,Maharashtra,Hingoli,Sengoan,Yellow,3520.8333333333335
693,Aug,Maharashtra,Hingoli,Hingoli(Kanegoan Naka),Yellow,3528.5714285714284
692,Aug,Maharashtra,Hingoli,Hingoli,Other,3539.8
691,Aug,Maharashtra,Hingoli,Akhadabalapur,Yellow,3250.0
690,Aug,Maharashtra,Dhule,Shirpur,Yellow,2728.0
689,Aug,Maharashtra,Chandrapur,Varora,Yellow,3375.0
688,Aug,Maharashtra,Chandrapur,Rajura,Yellow,3574.75
674,Aug,Maharashtra,Beed,Parali Vaijyanath,Other,3607.1666666666665
687,Aug,Maharashtra,Chandrapur,Chandrapur,Other,3580.8571428571427
685,Aug,Maharashtra,Buldhana,Sangrampur(Varvatbakal),Other,3450.0
683,Aug,Maharashtra,Buldhana,Mehekar,Other,3433.3333333333335
682,Aug,Maharashtra,Buldhana,Malkapur,Yellow,3430.0
681,Aug,Maharashtra,Buldhana,Lonar,Yellow,3499.3333333333335
680,Aug,Maharashtra,Buldhana,Khamgaon,Yellow,3412.2
679,Aug,Maharashtra,Buldhana,Jalgaon Jamod(Aasalgaon),Yellow,3300.0
678,Aug,Maharashtra,Buldhana,Deoulgaon Raja,Yellow,3423.5714285714284
677,Aug,Maharashtra,Buldhana,Chikali,Yellow,3427.1428571428573
676,Aug,Maharashtra,Buldhana,Buldhana(Dhad),Yellow,3441.6666666666665
686,Aug,Maharashtra,Buldhana,Shegaon,Yellow,3416.6666666666665
653,Aug,Maharashtra,Akola,Akot,Yellow,3366.6666666666665
630,Aug,Madhya Pradesh,Ujjain,Khachrod,Yellow,3600.0
651,Aug,Maharashtra,Ahmednagar,Shrirampur(Belapur),Other,3600.0
625,Aug,Madhya Pradesh,Tikamgarh,Khargapur,Black,3185.0
624,Aug,Madhya Pradesh,Shivpuri,Shivpuri,Other,3513.6
623,Aug,Madhya Pradesh,Shivpuri,Rannod,Black,3125.0
622,Aug,Madhya Pradesh,Shivpuri,Pohari,Yellow,3509.5
621,Aug,Madhya Pradesh,Shivpuri,Kolaras,Other,3533.285714285714
620,Aug,Madhya Pradesh,Shivpuri,Khatora,Other,3190.5
619,Aug,Madhya Pradesh,Shivpuri,Khaniadhana,Yellow,3277.0
618,Aug,Madhya Pradesh,Shivpuri,Barad,Yellow,3535.0
617,Aug,Madhya Pradesh,Shivpuri,Badarwas,Soyabeen,3650.0
616,Aug,Madhya Pradesh,Sheopur,Sheopurkalan,Soyabeen,3353.2
615,Aug,Madhya Pradesh,Sheopur,Sheopurbadod,Other,3100.5
614,Aug,Madhya Pradesh,Shehdol,Shahdol,Other,3424.0
613,Aug,Madhya Pradesh,Shajapur,Susner,Yellow,3528.2
612,Aug,Madhya Pradesh,Shajapur,Soyatkalan,Other,3025.0
611,Aug,Madhya Pradesh,Shajapur,Shujalpur,Other,3477.1428571428573
697,Aug,Maharashtra,Jalana,Bhokardan,Yellow,3590.0
610,Aug,Madhya Pradesh,Shajapur,Shajapur,Other,3604.6
609,Aug,Madhya Pradesh,Shajapur,Nalkehda,Other,3547.0
608,Aug,Madhya Pradesh,Shajapur,Momanbadodiya,Yellow,3462.6
626,Aug,Madhya Pradesh,Tikamgarh,Niwadi,Yellow,3615.5
627,Aug,Madhya Pradesh,Tikamgarh,Prithvipur,Soyabeen,3510.0
628,Aug,Madhya Pradesh,Tikamgarh,Tikamgarh,Yellow,3473.0
629,Aug,Madhya Pradesh,Ujjain,Badnagar,Yellow,3614.6666666666665
650,Aug,Maharashtra,Ahmednagar,Shrirampur,Other,3546.1666666666665
649,Aug,Maharashtra,Ahmednagar,Sangamner,Other,3372.5
648,Aug,Maharashtra,Ahmednagar,Rahuri(Vambori),Other,3422.5
647,Aug,Maharashtra,Ahmednagar,Rahuri,Other,3200.0
646,Aug,Maharashtra,Ahmednagar,Kopargaon,Other,3551.0
645,Aug,Maharashtra,Ahmednagar,Jamkhed,Yellow,3350.0
644,Aug,Maharashtra,Ahmednagar,Ahmednagar,Other,3500.5
643,Aug,Madhya Pradesh,Vidisha,Vidisha,Yellow,3478.3333333333335
642,Aug,Madhya Pradesh,Vidisha,Sironj,Other,3367.714285714286
652,Aug,Maharashtra,Akola,Akola,Yellow,3531.4285714285716
641,Aug,Madhya Pradesh,Vidisha,Shamshabad,Yellow,3398.2
639,Aug,Madhya Pradesh,Vidisha,Lateri,Other,3355.0
638,Aug,Madhya Pradesh,Vidisha,Kurwai,Yellow,3366.0
637,Aug,Madhya Pradesh,Vidisha,Ganjbasoda,Yellow,3442.5
636,Aug,Madhya Pradesh,Umariya,Umariya,Other,3105.0
635,Aug,Madhya Pradesh,Ujjain,Unhel,Soyabeen,355.8
634,Aug,Madhya Pradesh,Ujjain,Ujjain,Yellow,3679.4
633,Aug,Madhya Pradesh,Ujjain,Tarana,Yellow,3527.0
632,Aug,Madhya Pradesh,Ujjain,Nagda,Yellow,3584.8571428571427
631,Aug,Madhya Pradesh,Ujjain,Mahidpur,Yellow,3495.285714285714
640,Aug,Madhya Pradesh,Vidisha,Lateri,Yellow,3428.75
698,Aug,Maharashtra,Jalana,Bhokardan(Pimpalgaon Renu),Yellow,3275.0
749,Aug,Maharashtra,Vashim,Malegaon(Vashim),Other,3575.0
700,Aug,Maharashtra,Jalana,Jalana,Yellow,3541.6666666666665
767,Aug,Maharashtra,Yavatmal,Umarked(Danki),Yellow,3483.3333333333335
766,Aug,Maharashtra,Yavatmal,Ner Parasopant,Yellow,3425.0
765,Aug,Maharashtra,Yavatmal,Kalamb,Yellow,3285.0
764,Aug,Maharashtra,Yavatmal,Ghatanji,Yellow,3200.0
763,Aug,Maharashtra,Yavatmal,Digras,Yellow,3581.0
762,Aug,Maharashtra,Yavatmal,Babhulgaon,Yellow,3509.0
761,Aug,Maharashtra,Wardha,Wardha,Yellow,3490.2
760,Aug,Maharashtra,Wardha,Sindi(Selu),Yellow,3508.0
759,Aug,Maharashtra,Wardha,Sindi,Yellow,3475.0
758,Aug,Maharashtra,Wardha,Pulgaon,Yellow,3425.0
757,Aug,Maharashtra,Wardha,Hinganghat,Yellow,3294.1666666666665
756,Aug,Maharashtra,Wardha,Ashti(Karanja),Yellow,3500.0
755,Aug,Maharashtra,Wardha,Arvi,Yellow,3418.3333333333335
754,Aug,Maharashtra,Vashim,Washim(Ansing),Yellow,3538.3333333333335
753,Aug,Maharashtra,Vashim,Washim,Yellow,3504.1666666666665
752,Aug,Maharashtra,Vashim,Risod,Other,3570.0
751,Aug,Maharashtra,Vashim,Manora,Other,3532.4
750,Aug,Maharashtra,Vashim,Mangrulpeer,Yellow,3600.0
748,Aug,Maharashtra,Vashim,Karanja,Other,3463.3333333333335
768,Aug,Maharashtra,Yavatmal,Umarkhed,Yellow,3470.0
747,Aug,Maharashtra,Sholapur,Barshi,Other,3598.75
769,Aug,Maharashtra,Yavatmal,Vani,Yellow,3505.0
771,Aug,Maharashtra,Yavatmal,ZariZamini,Yellow,3300.0
789,Aug,Rajasthan,Jhalawar,Jhalarapatan,Other,3584.285714285714
788,Aug,Rajasthan,Jhalawar,Bhawani Mandi(Raipur),Other,3574.75
607,Aug,Madhya Pradesh,Shajapur,Maksi,Other,3497.2
787,Aug,Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),Other,3524.714285714286
786,Aug,Rajasthan,Jhalawar,Bhawani Mandi,Other,3543.5
785,Aug,Rajasthan,Jhalawar,Aklera,Other,3597.4
784,Aug,Rajasthan,Chittorgarh,Pratapgarh,Yellow,3547.0
