State,District,Arrival_date,Variety,Amount Sold,Modal_price
Madhya Pradesh,Raisen,Apr,Black,217,3250
Madhya Pradesh,Raisen,Apr,Other,217,3406.75
Madhya Pradesh,Raisen,Aug,Yellow,1738.1,3323.142857
Madhya Pradesh,Raisen,Aug,Black,1738.1,3235
Madhya Pradesh,Raisen,Aug,Other,1738.1,3400
Madhya Pradesh,Raisen,Feb,Other,2150,3386.315789
Madhya Pradesh,Raisen,Feb,Black,2150,3396
Madhya Pradesh,Raisen,Feb,Yellow,2150,3260.75
Madhya Pradesh,Raisen,Jan,Other,5909.8,3295.68
Madhya Pradesh,Raisen,Jan,Black,5909.8,3280.833333
Madhya Pradesh,Raisen,Jan,Yellow,5909.8,3344.3
Madhya Pradesh,Raisen,Jul,Other,2144,3296.896552
Madhya Pradesh,Raisen,Jul,Black,2144,3315.909091
Madhya Pradesh,Raisen,Jul,Yellow,2144,3364.333333
Madhya Pradesh,Raisen,Jun,Other,458,3348.666667
Madhya Pradesh,Raisen,Jun,Black,458,3367.857143
Madhya Pradesh,Raisen,Jun,Yellow,458,3204.413793
Madhya Pradesh,Raisen,Mar,Other,1040.43,3327.157895
Madhya Pradesh,Raisen,Mar,Black,1040.43,3186.666667
Madhya Pradesh,Raisen,Mar,Yellow,1040.43,3328.470588
Madhya Pradesh,Raisen,May,Other,52.4,3346.642857
Madhya Pradesh,Raisen,May,Black,52.4,3270
Madhya Pradesh,Raisen,May,Yellow,52.4,3297.4
Madhya Pradesh,Raisen,Nov,Other,7217.5,3320.25
Madhya Pradesh,Raisen,Nov,Black,7217.5,3350
Madhya Pradesh,Raisen,Nov,Yellow,7217.5,3281.25
Madhya Pradesh,Raisen,Oct,Other,5789.2,3351.857143
Madhya Pradesh,Raisen,Oct,Black,5789.2,3325
Madhya Pradesh,Raisen,Oct,Yellow,5789.2,3254.2
Madhya Pradesh,Raisen,Sep,Other,1245,3282.4
Madhya Pradesh,Raisen,Sep,Black,1245,3460
Madhya Pradesh,Raisen,Sep,Yellow,1245,3365
Madhya Pradesh,Rajgarh,Apr,Yellow,5453.79,3533.91358
Madhya Pradesh,Rajgarh,Apr,Black,5453.79,3590
Madhya Pradesh,Rajgarh,Apr,Soybean,5453.79,3521.538462
Madhya Pradesh,Rajgarh,Apr,Other,5453.79,3501.3
Madhya Pradesh,Rajgarh,Aug,Yellow,6211.51,3531.540541
Madhya Pradesh,Rajgarh,Aug,Black,6211.51,3280
Madhya Pradesh,Rajgarh,Aug,Soybean,6211.51,3466.666667
Madhya Pradesh,Rajgarh,Aug,Other,6211.51,3322.2
Madhya Pradesh,Rajgarh,Feb,Other,13145.21,3485.882353
Madhya Pradesh,Rajgarh,Feb,Soybean,13145.21,3505.1875
Madhya Pradesh,Rajgarh,Feb,Black,13145.21,3465
Madhya Pradesh,Rajgarh,Feb,Yellow,13145.21,3555.039216
Madhya Pradesh,Rajgarh,Jan,Other,38247.75,3563.727273
Madhya Pradesh,Rajgarh,Jan,Soybean,38247.75,3532.647059
Madhya Pradesh,Rajgarh,Jan,Black,38247.75,3517.777778
Madhya Pradesh,Rajgarh,Jan,Yellow,38247.75,3558.920354
Madhya Pradesh,Rajgarh,Jul,Other,15790.8,3394.761905
Madhya Pradesh,Rajgarh,Jul,Soybean,15790.8,3484.363636
Madhya Pradesh,Rajgarh,Jul,Black,15790.8,3200
Madhya Pradesh,Rajgarh,Jul,Yellow,15790.8,3444.560748
Madhya Pradesh,Rajgarh,Jun,Other,8406.67,3495.62963
Madhya Pradesh,Rajgarh,Jun,Soybean,8406.67,3556.470588
Madhya Pradesh,Rajgarh,Jun,Black,8406.67,3275
Madhya Pradesh,Rajgarh,Jun,Yellow,8406.67,3558.980198
Madhya Pradesh,Rajgarh,Mar,Other,5329.64,3438.461538
Madhya Pradesh,Rajgarh,Mar,Black,5329.64,3200
