arrival_date,state,variety,district,modal_price
Jun,Maharashtra,Yellow,Nanded,3494.47058823529
Jun,Maharashtra,Yellow,Nagpur,3380.58139534884
Jun,Maharashtra,Yellow,Latur,3607.75581395349
Jun,Maharashtra,Yellow,Jalgaon,3350.33333333333
Jun,Maharashtra,Yellow,Jalana,3530.12765957447
Jun,Maharashtra,Yellow,Hingoli,3532.11111111111
Jun,Maharashtra,Yellow,Chandrapur,3569.35714285714
Jun,Maharashtra,Yellow,Osmanabad,3624.14814814815
Jun,Maharashtra,Yellow,Buldhana,3469.60833333333
Jun,Maharashtra,Yellow,Aurangabad,3379.2
Jun,Maharashtra,Yellow,Amarawati,3443.69047619048
Jun,Maharashtra,Yellow,Akola,3477.84615384615
Jun,Maharashtra,Yellow,Ahmednagar,3316.66666666667
Jun,Maharashtra,Other,Vashim,3554.17307692308
Jun,Maharashtra,Other,Sholapur,3406.66666666667
Jun,Maharashtra,Other,Satara,3750
Jun,Maharashtra,Other,Parbhani,3446.2
Jun,Maharashtra,Yellow,Beed,3530.22448979592
Jun,Maharashtra,Other,Osmanabad,3611.82352941176
Jun,Maharashtra,Yellow,Parbhani,3438.4
Jun,Maharashtra,Yellow,Vashim,3550
Jun,Madhya Pradesh,Black,Rajgarh,3275
Jun,Uttar Pradesh,Yellow,Lalitpur,3770.95238095238
Jun,Uttar Pradesh,Soyabeen,Kanpur,5107.14285714286
Jun,Rajasthan,Other,Udaipur,3616.66666666667
Jun,Rajasthan,Other,Tonk,3050
Jun,Rajasthan,Other,Swai Madhopur,3555
Jun,Rajasthan,Other,Kota,3605.89552238806
Jun,Rajasthan,Other,Jhalawar,3619.93805309735
Jun,Maharashtra,Yellow,Pune,3538.66666666667
Jun,Rajasthan,Other,Chittorgarh,3528.875
Jun,Rajasthan,Other,Bhilwara,3750
Jun,Rajasthan,Other,Baran,3575.40740740741
Jun,Manipur,Other,Thoubal,7000
Jun,Manipur,Other,Imphal West,6000
Jun,Manipur,Other,Imphal East,7500
Jun,Manipur,Other,Bishnupur,7400
Jun,Maharashtra,Yellow,Yavatmal,3507.79310344828
Jun,Maharashtra,Yellow,Wardha,3456.44827586207
Jun,Rajasthan,Other,Bundi,3522.47142857143
Jun,Madhya Pradesh,Yellow,Burhanpur,3480.72727272727
Jun,Maharashtra,Other,Nashik,3528.40677966102
Jun,Maharashtra,Other,Nanded,3537.875
Jun,Madhya Pradesh,Yellow,Ratlam,3600.79545454545
Jun,Madhya Pradesh,Yellow,Rajgarh,3558.9801980198
Jun,Madhya Pradesh,Yellow,Raisen,3204.41379310345
Jun,Madhya Pradesh,Yellow,Neemuch,3560.10526315789
Jun,Madhya Pradesh,Yellow,Narsinghpur,3326.96774193548
Jun,Madhya Pradesh,Yellow,Morena,3491
Jun,Madhya Pradesh,Yellow,Mandsaur,3585
Jun,Madhya Pradesh,Yellow,Khargone,3430.52631578947
Jun,Madhya Pradesh,Yellow,Sagar,3444.87719298246
Jun,Madhya Pradesh,Yellow,Khandwa,3537.19047619048
Jun,Madhya Pradesh,Yellow,Indore,3586.02941176471
Jun,Madhya Pradesh,Yellow,Hoshangabad,3500.6875
Jun,Madhya Pradesh,Yellow,Harda,3524.06060606061
Jun,Madhya Pradesh,Yellow,Gwalior,3401
Jun,Madhya Pradesh,Yellow,Dhar,3547.61538461538
Jun,Madhya Pradesh,Yellow,Dewas,3506.87179487179
Jun,Madhya Pradesh,Yellow,Damoh,3481.11111111111
Jun,Madhya Pradesh,Yellow,Chhindwara,3405.33333333333
Jun,Madhya Pradesh,Yellow,Jhabua,3509.17391304348
Jun,Maharashtra,Other,Nandurbar,3439.30769230769
Jun,Madhya Pradesh,Yellow,Sehore,3524.9014084507
Jun,Madhya Pradesh,Yellow,Shajapur,3510.5
Jun,Maharashtra,Other,Nagpur,3520.86666666667
Jun,Maharashtra,Other,Latur,3633.9375
Jun,Maharashtra,Other,Jalgaon,3428.375
Jun,Maharashtra,Other,Jalana,3366.66666666667
Jun,Maharashtra,Other,Hingoli,3483.9
Jun,Maharashtra,Other,Chandrapur,3586.64285714286
Jun,Maharashtra,Other,Buldhana,3455.90909090909
Jun,Maharashtra,Other,Bhandara,3400
Jun,Madhya Pradesh,Yellow,Seoni,2863
Jun,Maharashtra,Other,Beed,3517.34210526316
Jun,Maharashtra,Other,Amarawati,3410.6
Jun,Maharashtra,Other,Akola,3832.8
Jun,Maharashtra,Other,Ahmednagar,3510.02
Jun,Maharashtra,Black,Hingoli,3660
Jun,Madhya Pradesh,Yellow,Vidisha,3454.53333333333
Jun,Madhya Pradesh,Yellow,Ujjain,3589.14173228346
Jun,Madhya Pradesh,Yellow,Tikamgarh,3433.5
Jun,Madhya Pradesh,Yellow,Shivpuri,3568.96774193548
Jun,Maharashtra,Other,Aurangabad,3544.8
Jun,Madhya Pradesh,Black,Seoni,3405
Jul,Maharashtra,Yellow,Jalgaon,3332.33333333333
Jul,Uttar Pradesh,Soyabeen,Kanpur,5170
Jul,Madhya Pradesh,Other,Sagar,3201.77777777778
Jul,Madhya Pradesh,Other,Rewa,2991.25
Jul,Madhya Pradesh,Other,Ratlam,3490.92307692308
Jul,Madhya Pradesh,Other,Rajgarh,3394.7619047619
Jul,Madhya Pradesh,Other,Raisen,3296.89655172414
Jul,Madhya Pradesh,Other,Panna,3340
Jul,Madhya Pradesh,Other,Neemuch,3327.23076923077
Jul,Madhya Pradesh,Other,Narsinghpur,3304.35714285714
Jul,Madhya Pradesh,Other,Mandsaur,3394.13888888889
Jul,Madhya Pradesh,Other,Khargone,3519.17647058824
Jul,Madhya Pradesh,Other,Khandwa,3431.8
Jul,Madhya Pradesh,Other,Indore,3456.925
Jul,Madhya Pradesh,Other,Hoshangabad,3080.85714285714
Jul,Madhya Pradesh,Other,Guna,3407.11494252874
Jul,Madhya Pradesh,Other,Dhar,3125.25
Jul,Madhya Pradesh,Other,Dewas,3444.09523809524
Jul,Madhya Pradesh,Other,Damoh,3625
Jul,Madhya Pradesh,Other,Satna,3026.40909090909
Jul,Madhya Pradesh,Other,Sehore,3437.41176470588
Jul,Madhya Pradesh,Other,Seoni,3300
Jul,Madhya Pradesh,Other,Shajapur,3441.12213740458
Jul,Madhya Pradesh,Soyabeen,Sehore,3515.31578947368
Jul,Madhya Pradesh,Soyabeen,Sagar,3345.86111111111
Jul,Madhya Pradesh,Soyabeen,Ratlam,3526.16666666667
Jul,Madhya Pradesh,Soyabeen,Rajgarh,3484.36363636364
Jul,Madhya Pradesh,Soyabeen,Panna,3241
Jul,Madhya Pradesh,Soyabeen,Mandsaur,3501.8275862069
Jul,Madhya Pradesh,Soyabeen,Khargone,3320.38461538461
Jul,Madhya Pradesh,Soyabeen,Harda,3457.54545454545
Jul,Madhya Pradesh,Other,Chhindwara,3403.5625
Jul,Madhya Pradesh,Soyabeen,Guna,3342.66666666667
Jul,Madhya Pradesh,Soyabeen,Chhindwara,2965
Jul,Madhya Pradesh,Soyabeen,Chhatarpur,3340.15789473684
Jul,Madhya Pradesh,Soyabeen,Bhopal,3400.26315789474
Jul,Madhya Pradesh,Soyabeen,Ashoknagar,3299.66666666667
Jul,Madhya Pradesh,Other,Vidisha,3265.76470588235
Jul,Madhya Pradesh,Other,Shivpuri,3418.81818181818
Jul,Madhya Pradesh,Other,Sheopur,3236
Jul,Madhya Pradesh,Other,Shehdol,3352.63636363636
Jul,Madhya Pradesh,Soyabeen,Dewas,3422.14285714286
Jul,Madhya Pradesh,Soyabeen,Sheopur,3358.26666666667
Jul,Madhya Pradesh,Other,Chhatarpur,3399.41176470588
Jul,Madhya Pradesh,Other,Bhopal,3570
Jul,Gujarat,Soyabeen,Junagarh,3330.29411764706
Jul,Gujarat,Soyabeen,Jamnagar,3650
Jul,Gujarat,Soyabeen,Dahod,3590.04761904762
Jul,Gujarat,Soyabeen,Amreli,3242.5
Jul,Gujarat,Other,Surat,2808.33333333333
Jul,Gujarat,Other,Sabarkantha,2722
Jul,Gujarat,Other,Rajkot,3133.75
Jul,Chattisgarh,Yellow,Rajnandgaon,3530.02777777778
Jul,Chattisgarh,Yellow,Raipur,3000
Jul,Chattisgarh,Yellow,Mungeli,3375.82352941176
Jul,Chattisgarh,Yellow,Kabirdham,3440.13636363636
Jul,Chattisgarh,Yellow,Bemetara,3333.33333333333
Jul,Chattisgarh,Soyabeen,Raipur,3556
Jul,Chattisgarh,Other,Rajnandgaon,3099.8
Jul,Chattisgarh,Other,Balodabazar,3139.75
Jul,Chattisgarh,Local,Rajnandgaon,3505.66666666667
Jul,Uttar Pradesh,Yellow,Lalitpur,3604.21052631579
Jul,Gujarat,Soyabeen,Rajkot,3183.33333333333
Jul,Gujarat,Yellow,Rajkot,3350.625
Jul,Gujarat,Yellow,Sabarkantha,3296.875
Jul,Karnataka,Local,Belgaum,3518.33333333333
Jul,Madhya Pradesh,Other,Badwani,3375
Jul,Madhya Pradesh,Other,Ashoknagar,3413.78571428571
Jul,Madhya Pradesh,Other,Alirajpur,3285
Jul,Madhya Pradesh,Local,Mandsaur,3700
Jul,Madhya Pradesh,Local,Dindori,3295.27272727273
Jul,Madhya Pradesh,Local,Chhindwara,3263.75
Jul,Madhya Pradesh,Black,Ujjain,3445
Jul,Madhya Pradesh,Black,Tikamgarh,3320
Jul,Madhya Pradesh,Other,Burhanpur,3397.66666666667
Jul,Madhya Pradesh,Black,Seoni,3465
Jul,Madhya Pradesh,Black,Raisen,3315.90909090909
Jul,Madhya Pradesh,Black,Chhatarpur,3200
Jul,Karnataka,Soyabeen,Haveri,3598.95
Jul,Karnataka,Soyabeen,Gulbarga,3335.8
Jul,Karnataka,Soyabeen,Dharwad,3505.81578947368
Jul,Karnataka,Soyabeen,Bidar,3587.22222222222
Jul,Karnataka,Soyabeen,Belgaum,3350
Jul,Karnataka,Soyabeen,Bangalore,4508.33333333333
Jul,Madhya Pradesh,Black,Rajgarh,3200
Jul,Madhya Pradesh,Soyabeen,Shivpuri,3550
Jul,Chattisgarh,Yellow,Durg,3425
Jul,Madhya Pradesh,Soyabeen,Ujjain,340.085
Jul,Maharashtra,Yellow,Chandrapur,3467.33333333333
Jul,Maharashtra,Yellow,Buldhana,3454.87692307692
Jul,Maharashtra,Yellow,Beed,3498.6
Jul,Maharashtra,Yellow,Aurangabad,3497.5
Jul,Maharashtra,Yellow,Amarawati,3357.92682926829
Jul,Maharashtra,Yellow,Akola,3474.71212121212
Jul,Maharashtra,Yellow,Ahmednagar,3240
Jul,Maharashtra,Other,Vashim,3504.05660377358
Jul,Maharashtra,Other,Sholapur,3599.75
Jul,Maharashtra,Other,Parbhani,3470.2
Jul,Maharashtra,Other,Osmanabad,3602
Jul,Maharashtra,Other,Nashik,3522.73333333333
Jul,Maharashtra,Other,Nandurbar,3447.5625
Jul,Maharashtra,Other,Nanded,3473.57142857143
Jul,Maharashtra,Other,Nagpur,3480.23076923077
Jul,Maharashtra,Other,Latur,3652.3125
Jul,Maharashtra,Other,Jalgaon,3395.65217391304
Jul,Maharashtra,Yellow,Hingoli,3523
Jul,Maharashtra,Other,Jalana,3370
Jul,Maharashtra,Yellow,Jalana,3524.4693877551
Jul,Maharashtra,Yellow,Nagpur,3384.04761904762
Jul,Madhya Pradesh,Soyabeen,Tikamgarh,3300
Jul,Rajasthan,Yellow,Chittorgarh,3447.41176470588
Jul,Rajasthan,Other,Udaipur,3450
Jul,Rajasthan,Other,Swai Madhopur,3318
Jul,Rajasthan,Other,Jhalawar,3497.90322580645
Jul,Rajasthan,Other,Chittorgarh,3412.51724137931
Jul,Rajasthan,Other,Bundi,3453.84285714286
Jul,Rajasthan,Other,Bhilwara,3587.5
Jul,Rajasthan,Other,Baran,3452.73493975904
Jul,Maharashtra,Yellow,Yavatmal,3498.16981132075
Jul,Maharashtra,Yellow,Wardha,3436.45901639344
Jul,Maharashtra,Yellow,Vashim,3523.7
Jul,Maharashtra,Yellow,Pune,3400
Jul,Maharashtra,Yellow,Parbhani,3524.45
Jul,Maharashtra,Yellow,Osmanabad,3589.96875
Jul,Maharashtra,Yellow,Nashik,3373.33333333333
Jul,Maharashtra,Yellow,Nanded,3326.45
Jul,Maharashtra,Yellow,Latur,3583.77108433735
Jul,Maharashtra,Other,Hingoli,3481.38461538461
Jul,Rajasthan,Other,Kota,3495.88888888889
Jul,Maharashtra,Other,Buldhana,3475.76923076923
Jul,Madhya Pradesh,Yellow,Khandwa,3480.63157894737
Jul,Madhya Pradesh,Yellow,Katni,3325
Jul,Madhya Pradesh,Yellow,Jhabua,3380.09090909091
Jul,Madhya Pradesh,Yellow,Jabalpur,2600
Jul,Madhya Pradesh,Yellow,Indore,3506.94594594595
Jul,Madhya Pradesh,Yellow,Hoshangabad,3479.65714285714
Jul,Madhya Pradesh,Yellow,Harda,3480.56756756757
Jul,Madhya Pradesh,Yellow,Gwalior,2900
Jul,Madhya Pradesh,Yellow,Dhar,3501.33027522936
Jul,Madhya Pradesh,Yellow,Dewas,3449.81395348837
Jul,Madhya Pradesh,Yellow,Damoh,3429.16666666667
Jul,Madhya Pradesh,Yellow,Chhindwara,3345
Jul,Madhya Pradesh,Yellow,Chhatarpur,3475
Jul,Madhya Pradesh,Yellow,Burhanpur,3428.71428571429
Jul,Madhya Pradesh,Yellow,Betul,3480.25
Jul,Madhya Pradesh,Yellow,Badwani,3413.5
Jul,Maharashtra,Other,Chandrapur,3580.375
Jul,Madhya Pradesh,Yellow,Khargone,3251.5625
Jul,Madhya Pradesh,Yellow,Mandsaur,3448.33333333333
Jul,Madhya Pradesh,Yellow,Bhopal,3422.44736842105
Jul,Madhya Pradesh,Yellow,Ashoknagar,3398.10256410256
Jul,Maharashtra,Other,Aurangabad,3467.625
Jul,Madhya Pradesh,Yellow,Morena,3161
Jul,Maharashtra,Other,Amarawati,3462.48148148148
Jul,Maharashtra,Other,Akola,3442.25
Jul,Maharashtra,Other,Ahmednagar,3440.90909090909
Jul,Madhya Pradesh,Yellow,Vidisha,3378.46052631579
Jul,Madhya Pradesh,Yellow,Ujjain,3497.25396825397
Jul,Madhya Pradesh,Yellow,Tikamgarh,3448.25
Jul,Madhya Pradesh,Yellow,Shivpuri,3471.72727272727
Jul,Maharashtra,Other,Beed,3537.16666666667
Jul,Madhya Pradesh,Yellow,Sehore,3452.62195121951
Jul,Madhya Pradesh,Yellow,Sagar,3413.19178082192
Jul,Madhya Pradesh,Yellow,Rewa,3000
Jul,Madhya Pradesh,Yellow,Ratlam,3509
Jul,Madhya Pradesh,Yellow,Rajgarh,3444.56074766355
Jul,Madhya Pradesh,Yellow,Narsinghpur,3365.1935483871
Jul,Madhya Pradesh,Yellow,Raisen,3364.33333333333
Jul,Madhya Pradesh,Yellow,Shajapur,3416.640625
Jul,Madhya Pradesh,Yellow,Neemuch,3498.46666666667
Aug,Madhya Pradesh,Yellow,Ratlam,3595
Aug,Madhya Pradesh,Yellow,Sagar,3434.45454545455
Aug,Madhya Pradesh,Yellow,Sehore,3524.46428571429
Aug,Madhya Pradesh,Yellow,Shajapur,3459.66666666667
Aug,Madhya Pradesh,Yellow,Shivpuri,3497.63636363636
Aug,Madhya Pradesh,Yellow,Tikamgarh,3536.33333333333
Aug,Maharashtra,Other,Akola,3347
Aug,Madhya Pradesh,Yellow,Vidisha,3430.375
Aug,Maharashtra,Other,Ahmednagar,3495.61111111111
Aug,Maharashtra,Other,Amarawati,3428.66666666667
Aug,Maharashtra,Other,Aurangabad,3590
Aug,Maharashtra,Other,Beed,3555.46153846154
Aug,Madhya Pradesh,Yellow,Rajgarh,3531.54054054054
Aug,Maharashtra,Other,Chandrapur,3580.85714285714
Aug,Maharashtra,Other,Hingoli,3542.71428571429
Aug,Madhya Pradesh,Yellow,Ujjain,3580.56756756757
Aug,Maharashtra,Other,Buldhana,3438.88888888889
Aug,Madhya Pradesh,Yellow,Bhopal,3324.27272727273
Aug,Madhya Pradesh,Yellow,Neemuch,3728.75
Aug,Madhya Pradesh,Yellow,Burhanpur,3358
Aug,Madhya Pradesh,Yellow,Chhatarpur,3400
Aug,Maharashtra,Other,Jalana,3499.66666666667
Aug,Madhya Pradesh,Yellow,Chhindwara,3376.66666666667
Aug,Madhya Pradesh,Yellow,Damoh,3422.25
Aug,Madhya Pradesh,Yellow,Datia,3360
Aug,Madhya Pradesh,Yellow,Dewas,3438.30769230769
Aug,Madhya Pradesh,Yellow,Dhar,3500.34482758621
Aug,Madhya Pradesh,Yellow,Gwalior,3500
Aug,Madhya Pradesh,Yellow,Harda,3471.33333333333
Aug,Madhya Pradesh,Yellow,Hoshangabad,3516.1
Aug,Madhya Pradesh,Yellow,Jhabua,3445.61538461538
Aug,Madhya Pradesh,Yellow,Khandwa,3490.4
Aug,Madhya Pradesh,Yellow,Khargone,3474
Aug,Madhya Pradesh,Yellow,Mandsaur,3502.5
Aug,Madhya Pradesh,Yellow,Morena,3175
Aug,Madhya Pradesh,Yellow,Narsinghpur,3403.33333333333
Aug,Madhya Pradesh,Yellow,Raisen,3323.14285714286
Aug,Madhya Pradesh,Yellow,Indore,3563.41666666667
Aug,Maharashtra,Yellow,Jalana,3539.71428571429
Aug,Maharashtra,Other,Latur,3617.75
Aug,Maharashtra,Yellow,Nashik,3113
Aug,Maharashtra,Yellow,Osmanabad,3586.76923076923
Aug,Maharashtra,Yellow,Parbhani,3525.76470588235
Aug,Maharashtra,Yellow,Pune,3517
Aug,Maharashtra,Yellow,Vashim,3544.41176470588
Aug,Maharashtra,Yellow,Wardha,3439.87878787879
Aug,Maharashtra,Yellow,Yavatmal,3479.1935483871
Aug,Maharashtra,Yellow,Nanded,3348.57142857143
Aug,Rajasthan,Other,Baran,3525.54166666667
Aug,Rajasthan,Other,Bundi,3483.15
Aug,Rajasthan,Other,Chittorgarh,3487.09090909091
Aug,Rajasthan,Other,Jhalawar,3583.89189189189
Aug,Rajasthan,Other,Kota,3553.1
Aug,Madhya Pradesh,Yellow,Betul,3499.5
Aug,Rajasthan,Other,Swai Madhopur,3291
Aug,Rajasthan,Other,Udaipur,3500
Aug,Rajasthan,Other,Bhilwara,3750
Aug,Maharashtra,Other,Jalgaon,3397
Aug,Maharashtra,Yellow,Nagpur,3398.125
Aug,Maharashtra,Yellow,Jalgaon,2925
Aug,Maharashtra,Other,Nagpur,3491.25
Aug,Maharashtra,Other,Nanded,3470.5
Aug,Maharashtra,Other,Nandurbar,3460
Aug,Maharashtra,Other,Nashik,3555.15
Aug,Maharashtra,Other,Osmanabad,3604.75
Aug,Maharashtra,Other,Parbhani,3440.5
Aug,Maharashtra,Other,Sholapur,3598.75
Aug,Maharashtra,Yellow,Latur,3576.15625
Aug,Maharashtra,Other,Vashim,3525.11111111111
Aug,Maharashtra,Yellow,Akola,3455.05263157895
Aug,Maharashtra,Yellow,Amarawati,3376.15789473684
Aug,Maharashtra,Yellow,Aurangabad,3000
Aug,Maharashtra,Yellow,Beed,3541
Aug,Maharashtra,Yellow,Buldhana,3447.51111111111
Aug,Maharashtra,Yellow,Chandrapur,3508.16666666667
Aug,Maharashtra,Yellow,Hingoli,3498.52941176471
Aug,Maharashtra,Yellow,Ahmednagar,3350
Aug,Madhya Pradesh,Yellow,Badwani,3468.14285714286
Aug,Madhya Pradesh,Other,Dhar,3057.375
Aug,Madhya Pradesh,Soyabeen,Ujjain,355.8
Aug,Karnataka,Soyabeen,Bidar,3643.75
Aug,Karnataka,Soyabeen,Dharwad,3491.42857142857
Aug,Karnataka,Soyabeen,Gulbarga,3326
Aug,Karnataka,Soyabeen,Haveri,3578.71428571429
Aug,Madhya Pradesh,Black,Raisen,3235
Aug,Madhya Pradesh,Black,Rajgarh,3280
Aug,Madhya Pradesh,Black,Seoni,3600
Aug,Karnataka,Soyabeen,Belgaum,3700
Aug,Madhya Pradesh,Black,Shivpuri,3125
Aug,Madhya Pradesh,Local,Dindori,3287.6
Aug,Madhya Pradesh,Local,Mandsaur,3500
Aug,Madhya Pradesh,Other,Alirajpur,3356.81818181818
Aug,Madhya Pradesh,Other,Anupur,4500
Aug,Madhya Pradesh,Other,Ashoknagar,3488.4
Aug,Madhya Pradesh,Other,Badwani,3197.66666666667
Aug,Madhya Pradesh,Other,Chhatarpur,3418
Aug,Madhya Pradesh,Black,Tikamgarh,3185
Aug,Madhya Pradesh,Other,Chhindwara,3355.75
Aug,Karnataka,Soyabeen,Bangalore,4425
Aug,Gujarat,Yellow,Sabarkantha,3412.5
Aug,Chattisgarh,Local,Rajnandgaon,3565
Aug,Rajasthan,Yellow,Chittorgarh,3547
Aug,Chattisgarh,Other,Rajnandgaon,3300
Aug,Chattisgarh,Yellow,Durg,3387.5
Aug,Chattisgarh,Yellow,Kabirdham,3382.2
Aug,Chattisgarh,Yellow,Mungeli,3328
Aug,Chattisgarh,Yellow,Rajnandgaon,3551.25
Aug,Karnataka,Local,Belgaum,3584
Aug,Gujarat,Other,Amreli,2722.5
Aug,Gujarat,Other,Rajkot,2955
