,Date,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
110920,10 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3271.0,3181.0
111053,12 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2840.0,3270.0,3100.0
111059,12 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3295.0,3100.0
111093,12 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2910.0,3351.0,3130.0
111115,12 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2501.0,3280.0,3150.0
111318,13 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3320.0,3150.0
111324,13 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3360.0,3200.0
111358,13 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2938.0,3366.0,3150.0
111382,13 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3351.0,3250.0
111580,14 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,3250.0,2900.0
111587,14 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3320.0,3200.0
111648,14 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3317.0,3200.0
111867,15 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2806.0,3320.0,3000.0
111874,15 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3350.0,3200.0
111935,15 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2601.0,3322.0,3210.0
112144,16 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3213.0,3100.0
112152,16 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3380.0,3200.0
112216,16 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2411.0,3277.0,3190.0
112419,17 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2760.0,3300.0,3050.0
112427,17 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3370.0,3200.0
112465,17 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2970.0,3378.0,3175.0
112493,17 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3278.0,3125.0
112735,19 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3340.0,3150.0
112741,19 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3345.0,3200.0
112774,19 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2988.0,3347.0,3170.0
112793,19 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3311.0,3250.0
112999,20 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2875.0,3365.0,3200.0
113004,20 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3405.0,3250.0
113043,20 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2999.0,3348.0,3175.0
113068,20 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2555.0,3291.0,3050.0
113198,21 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3375.0,3200.0
113341,22 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,3381.0,3250.0
113349,22 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3370.0,3240.0
113382,22 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,3021.0,3357.0,3190.0
113403,22 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2890.0,3321.0,3175.0
113572,23 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3390.0,3200.0
113589,23 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2961.0,3365.0,3165.0
113682,24 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3430.0,3250.0
113891,26 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,3105.0,3308.0,3250.0
113909,26 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3379.0,3190.0
114565,30 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2650.0,3351.0,3250.0
114572,30 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3405.0,3300.0
114609,30 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2963.0,3380.0,3170.0
114635,30 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3422.0,3175.0
114844,1 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3280.0,3080.0
114850,1 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3420.0,3250.0
114884,1 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,3070.0,3350.0,3210.0
114909,1 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2651.0,3307.0,3215.0
115143,3 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3410.0,3280.0
115195,3 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3307.0,3211.0
115402,4 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2810.0,3325.0,3150.0
115411,4 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3345.0,3250.0
115470,4 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2750.0,3307.0,3200.0
115667,5 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3360.0,3200.0
115675,5 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3395.0,3250.0
115716,5 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2900.0,3311.0,3105.0
115744,5 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3288.0,3205.0
115948,6 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2790.0,3300.0,3200.0
115957,6 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3430.0,3200.0
115995,6 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2990.0,3360.0,3175.0
116021,6 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2918.0,3260.0,3180.0
116205,7 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2901.0,3300.0,3200.0
116369,8 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3350.0,3260.0
116591,10 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3355.0,3270.0
116629,10 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,3005.0,3325.0,3165.0
116656,10 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2491.0,3293.0,3185.0
116853,11 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2950.0,3300.0,3200.0
116858,11 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3380.0,3220.0
116884,11 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2911.0,3300.0,3105.0
116904,11 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2901.0,3313.0,3205.0
117105,12 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3335.0,3220.0
117112,12 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3390.0,3270.0
117151,12 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,3081.0,3327.0,3205.0
117176,12 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3100.0,3340.0,3250.0
117384,13 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3300.0,3200.0
117391,13 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3390.0,3250.0
117430,13 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,3005.0,3399.0,3200.0
117457,13 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2740.0,3330.0,3205.0
117660,14 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3082.0,3300.0,3250.0
117666,14 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3380.0,3250.0
117706,14 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,3058.0,3378.0,3220.0
117732,14 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2100.0,2123.0,2100.0
117930,15 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3300.0,3250.0
117937,15 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3370.0,3250.0
117975,15 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2991.0,3386.0,3190.0
118000,15 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2450.0,3352.0,3275.0
118215,17 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3300.0,3200.0
118221,17 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3410.0,3275.0
118257,17 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2975.0,3366.0,3170.0
118284,17 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3410.0,3300.0
118485,18 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3360.0,3250.0
118491,18 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3390.0,3250.0
118528,18 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2960.0,3346.0,3155.0
118553,18 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2875.0,3326.0,3221.0
118751,19 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3003.0,3425.0,3250.0
118759,19 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3405.0,3270.0
118800,19 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2930.0,3365.0,3150.0
118825,19 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3321.0,3221.0
119026,20 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2922.0,3395.0,3275.0
119033,20 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3435.0,3350.0
119073,20 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2986.0,3350.0,3170.0
119101,20 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2751.0,3392.0,3250.0
119299,21 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,3015.0,3440.0,3270.0
119307,21 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3390.0,3320.0
119374,21 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2701.0,3381.0,3220.0
119537,22 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3400.0,3300.0
119754,24 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2815.0,3395.0,3250.0
119761,24 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3400.0,3340.0
119796,24 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2940.0,3388.0,3165.0
119820,24 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2650.0,3338.0,3250.0
119961,25 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3370.0,3300.0
120063,26 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2801.0,3325.0,3260.0
120070,26 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3365.0,3270.0
120129,26 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2726.0,3304.0,3200.0
120326,27 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3421.0,3250.0
120333,27 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3380.0,3280.0
120371,27 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2980.0,3335.0,3160.0
120399,27 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2963.0,3302.0,3150.0
120610,28 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2805.0,3430.0,3200.0
120616,28 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3345.0,3250.0
120656,28 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2981.0,3337.0,3160.0
120686,28 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2555.0,3309.0,3222.0
120878,29 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2830.0,3375.0,3240.0
120884,29 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3355.0,3250.0
120925,29 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,3060.0,3445.0,3250.0
120947,29 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2300.0,3384.0,3184.0
121155,31 Dec 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3310.0,3200.0
121163,31 Dec 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3365.0,3250.0
121198,31 Dec 18,Indore,Mhow,Soyabean,Other,FAQ,2980.0,3360.0,3170.0
121222,31 Dec 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2850.0,3347.0,3200.0
121410,1 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3310.0,3230.0
121417,1 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3350.0,3250.0
121470,1 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2950.0,3372.0,3230.0
121665,2 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3450.0,3200.0
121671,2 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3350.0,3250.0
121712,2 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3065.0,3438.0,3250.0
121740,2 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3418.0,3218.0
121953,3 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3342.0,3100.0
121960,3 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3385.0,3250.0
122001,3 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3064.0,3468.0,3265.0
122029,3 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3496.0,3280.0
122224,4 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3336.0,3150.0
122232,4 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3375.0,3250.0
122272,4 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3410.0,3205.0
122299,4 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2800.0,3425.0,3260.0
122476,5 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3260.0,3150.0
122691,7 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3350.0,3200.0
122698,7 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,3290.0,3325.0,3290.0
122726,7 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,2930.0,3460.0,3195.0
122748,7 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2432.0,3412.0,3285.0
122949,8 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3425.0,3150.0
122954,8 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3390.0,3300.0
123014,8 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2875.0,3480.0,3350.0
123209,9 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3400.0,3250.0
123215,9 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3475.0,3345.0
123281,9 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2601.0,3544.0,3450.0
123478,10 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3525.0,3250.0
123485,10 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3500.0,3385.0
123517,10 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3080.0,3495.0,3290.0
123544,10 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3485.0,3350.0
123728,11 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2990.0,3450.0,3260.0
123734,11 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3480.0,3330.0
123768,11 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3030.0,3581.0,3305.0
123790,11 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2751.0,3440.0,3351.0
123962,12 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3480.0,3350.0
123979,12 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3030.0,3581.0,3305.0
124151,14 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3600.0,3300.0
124181,14 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3100.0,3100.0,3100.0
124337,15 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2910.0,3625.0,3250.0
124345,15 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3605.0,3470.0
124376,15 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3111.0,3607.0,3360.0
124390,15 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2995.0,3600.0,3495.0
124539,16 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3650.0,3300.0
124547,16 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3580.0,3440.0
124585,16 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3128.0,3615.0,3370.0
124607,16 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2601.0,3570.0,3429.0
124795,17 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3700.0,3300.0
124802,17 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3650.0,3500.0
124843,17 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3025.0,3686.0,3355.0
124867,17 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2910.0,3641.0,3489.0
125060,18 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3730.0,3400.0
125067,18 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3700.0,3600.0
125104,18 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3150.0,3745.0,3445.0
125132,18 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2860.0,3630.0,3520.0
125320,19 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3745.0,3500.0
125329,19 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3745.0,3625.0
125366,19 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3150.0,3745.0,3445.0
125393,19 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2918.0,3711.0,3550.0
125518,20 Jan 19,Indore,Mhow,Soyabean,Sup,FAQ,3000.0,3000.0,3000.0
125519,20 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3000.0,3000.0
125601,21 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3825.0,3700.0
125628,21 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3260.0,3781.0,3520.0
125648,21 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3725.0,3823.0,3751.0
125827,22 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3375.0,3728.0,3400.0
125834,22 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3830.0,3700.0
125862,22 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3290.0,3780.0,3535.0
125887,22 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3379.0,3751.0,3660.0
126066,23 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3150.0,3770.0,3700.0
126100,23 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3500.0,3862.0,3680.0
126124,23 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2501.0,3875.0,3775.0
126309,24 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3660.0,3735.0,3700.0
126316,24 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3810.0,3650.0
126340,24 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3431.0,3806.0,3620.0
126362,24 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3100.0,3900.0,3800.0
126522,25 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3605.0,3760.0,3605.0
126528,25 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3855.0,3700.0
126555,25 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3300.0,3831.0,3565.0
126574,25 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3461.0,3923.0,3823.0
126700,27 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3000.0,3000.0
126778,28 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3205.0,3900.0,3700.0
126784,28 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3920.0,3750.0
126812,28 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3101.0,3911.0,3505.0
126835,28 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3601.0,3951.0,3801.0
127016,29 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,1905.0,3835.0,3700.0
127023,29 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3975.0,3800.0
127055,29 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3580.0,3930.0,3755.0
127080,29 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2801.0,3955.0,3815.0
127267,30 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3026.0,3950.0,3600.0
127273,30 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3900.0,3800.0
127303,30 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3426.0,3910.0,3670.0
127328,30 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2601.0,3862.0,3700.0
127527,31 Jan 19,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3950.0,3890.0
127534,31 Jan 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3935.0,3800.0
127568,31 Jan 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3000.0,3000.0
127594,31 Jan 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3351.0,3901.0,3800.0
127766,1 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3850.0,3700.0
127800,1 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3000.0,3000.0
127826,1 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3871.0,3700.0
127997,2 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3530.0,3830.0,3700.0
128004,2 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3910.0,3750.0
128033,2 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3475.0,3905.0,3690.0
128053,2 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3590.0,3836.0,3701.0
128174,3 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3000.0,3000.0
128240,4 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3700.0,3811.0,3750.0
128257,4 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3900.0,3510.0
128417,5 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3815.0,3700.0
128424,5 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3875.0,3750.0
128450,5 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3410.0,3900.0,3655.0
128470,5 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2701.0,3900.0,3805.0
128660,6 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3700.0,3815.0,3750.0
128668,6 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3800.0,3750.0
128701,6 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3290.0,3915.0,3605.0
128907,7 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3445.0,3850.0,3500.0
128938,7 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3261.0,3910.0,3585.0
129131,8 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3350.0,3770.0,3500.0
129138,8 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3835.0,3700.0
129169,8 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3181.0,3931.0,3555.0
129335,9 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3830.0,3700.0
129525,11 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,2580.0,3785.0,3600.0
129531,11 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3810.0,3700.0
129557,11 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3399.0,3881.0,3640.0
129576,11 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3350.0,3814.0,3741.0
129751,12 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3420.0,3660.0,3500.0
129757,12 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3765.0,3650.0
129783,12 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3336.0,3899.0,3620.0
129805,12 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3841.0,3743.0
129979,13 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3404.0,3720.0,3600.0
129986,13 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3815.0,3700.0
130012,13 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3292.0,3886.0,3590.0
130034,13 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2351.0,3846.0,3600.0
130201,14 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3650.0,3680.0,3680.0
130205,14 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3830.0,3700.0
130228,14 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3345.0,3846.0,3595.0
130247,14 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3367.0,3833.0,3720.0
130407,15 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3385.0,3605.0,3500.0
130412,15 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3840.0,3750.0
130438,15 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3880.0,3610.0
130460,15 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2992.0,3837.0,3743.0
130602,16 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3780.0,3650.0
130620,16 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3580.0,3881.0,3730.0
130638,16 Feb 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3695.0,3830.0,3737.0
130795,18 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3510.0,3665.0,3600.0
130799,18 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3790.0,3700.0
130826,18 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3866.0,3635.0
130982,19 Feb 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3830.0,3700.0
130996,19 Feb 19,Indore,Mhow,Soyabean,Other,FAQ,3481.0,3860.0,3670.0
131094,20 Feb 19,Indore,Gautampura,Soyabean,Other,FAQ,3116.0,3745.0,3500.0
