,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
0,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
28666,28666,Ujjain,Nagda,Maize,Other,FAQ,2222,2222,2222,20 May 2019
28667,28667,Ujjain,Nagda,Maize,Other,FAQ,2252,2252,2252,25 Apr 2019
28668,28668,Ujjain,Nagda,Maize,Other,FAQ,1901,1901,1901,28 Feb 2019
28669,28669,Ujjain,Nagda,Maize,Other,FAQ,1759,1759,1759,09 Jan 2019
28670,28670,Ujjain,Nagda,Maize,Other,FAQ,1666,1666,1666,07 Jan 2019
28671,28671,Ujjain,Nagda,Maize,Other,FAQ,1799,1799,1799,20 Dec 2018
28672,28672,Ujjain,Nagda,Maize,Other,FAQ,1601,1601,1601,19 Dec 2018
28673,28673,Ujjain,Nagda,Maize,Other,FAQ,1556,1556,1556,18 Dec 2018
28674,28674,Ujjain,Nagda,Maize,Other,FAQ,1350,1350,1350,14 Dec 2018
28675,28675,Ujjain,Nagda,Maize,Other,FAQ,1400,1400,1400,22 Nov 2018
28676,28676,Ujjain,Nagda,Maize,Other,FAQ,1100,1250,1250,20 Nov 2018
28677,28677,Ujjain,Nagda,Maize,Other,FAQ,1100,1250,1250,19 Nov 2018
28678,28678,Ujjain,Nagda,Maize,Other,FAQ,1150,1150,1150,17 Nov 2018
28679,28679,Ujjain,Nagda,Maize,Other,FAQ,1100,1100,1100,16 Nov 2018
28680,28680,Ujjain,Nagda,Maize,Other,FAQ,1201,1397,1397,15 Nov 2018
28681,28681,Ujjain,Nagda,Maize,Gajjar,FAQ,1236,1400,1400,01 Nov 2018
28682,28682,Ujjain,Nagda,Maize,Other,FAQ,1251,1251,1251,30 Oct 2018
28683,28683,Ujjain,Nagda,Maize,Other,FAQ,1170,1260,1260,29 Oct 2018
28684,28684,Ujjain,Nagda,Maize,Other,FAQ,1308,1400,1400,22 Oct 2018
28685,28685,Ujjain,Nagda,Maize,Other,FAQ,1251,1251,1251,20 Sep 2018
28686,28686,Ujjain,Nagda,Maize,Other,FAQ,1799,1799,1799,28 Aug 2018
28687,28687,Ujjain,Nagda,Maize,Other,FAQ,1611,1611,1611,08 Aug 2018
28688,28688,Ujjain,Nagda,Maize,Other,FAQ,1150,1150,1150,27 Jul 2018
28689,28689,Ujjain,Nagda,Maize,Other,FAQ,1500,1500,1500,24 Jul 2018
28690,28690,Ujjain,Nagda,Maize,Gajjar,FAQ,1600,1600,1600,12 Jul 2018
28691,28691,Ujjain,Nagda,Maize,Other,FAQ,1426,1426,1426,10 Jul 2018
28692,28692,Ujjain,Nagda,Maize,Other,FAQ,1378,1378,1378,06 Jul 2018
28693,28693,Ujjain,Nagda,Maize,Other,FAQ,1671,1671,1671,18 Jun 2018
28694,28694,Ujjain,Nagda,Maize,Other,FAQ,719,719,719,21 May 2018
28695,28695,Ujjain,Nagda,Maize,Other,FAQ,1571,1571,1571,18 May 2018
28696,28696,Ujjain,Nagda,Maize,Other,FAQ,1200,1200,1200,15 Mar 2018
28697,28697,Ujjain,Nagda,Maize,Other,FAQ,1300,1300,1300,13 Mar 2018
28698,28698,Ujjain,Nagda,Maize,Other,FAQ,780,780,780,15 Dec 2017
28699,28699,Ujjain,Nagda,Maize,Other,FAQ,1070,1070,1070,13 Dec 2017
28700,28700,Ujjain,Nagda,Maize,Other,FAQ,1180,1180,1180,12 Dec 2017
28701,28701,Ujjain,Nagda,Maize,Other,FAQ,1525,1525,1525,11 Dec 2017
28702,28702,Ujjain,Nagda,Maize,Other,FAQ,1201,1201,1201,08 Dec 2017
28703,28703,Ujjain,Nagda,Maize,Other,FAQ,1330,1330,1330,04 Dec 2017
28704,28704,Ujjain,Nagda,Maize,Other,FAQ,1104,1104,1104,29 Nov 2017
28705,28705,Ujjain,Nagda,Maize,Other,FAQ,1152,1152,1152,28 Nov 2017
28706,28706,Ujjain,Nagda,Maize,Gajjar,FAQ,1152,1152,1152,27 Nov 2017
28707,28707,Ujjain,Nagda,Maize,Gajjar,FAQ,1120,1375,1375,24 Nov 2017
28708,28708,Ujjain,Nagda,Maize,Other,FAQ,1172,1375,1174,23 Nov 2017
28709,28709,Ujjain,Nagda,Maize,Other,FAQ,1179,1202,1202,21 Nov 2017
28710,28710,Ujjain,Nagda,Maize,Gajjar,FAQ,1190,1190,1190,18 Nov 2017
28711,28711,Ujjain,Nagda,Maize,Other,FAQ,900,900,900,10 Nov 2017
28712,28712,Ujjain,Nagda,Maize,Other,FAQ,1170,1170,1170,08 Nov 2017
28713,28713,Ujjain,Nagda,Maize,Other,FAQ,1290,1290,1290,07 Nov 2017
28714,28714,Ujjain,Nagda,Maize,Other,FAQ,1301,1301,1301,06 Nov 2017
28715,28715,Ujjain,Nagda,Maize,Other,FAQ,1127,1317,1317,03 Nov 2017
28716,28716,Ujjain,Nagda,Maize,Other,FAQ,1314,1314,1314,30 Oct 2017
28717,28717,Ujjain,Nagda,Maize,Other,FAQ,1751,1751,1751,25 Oct 2017
28718,28718,Ujjain,Nagda,Maize,Other,FAQ,1601,1601,1601,16 Oct 2017
28719,28719,Ujjain,Nagda,Maize,Other,FAQ,1470,1470,1470,22 Sep 2017
28720,28720,Ujjain,Nagda,Maize,Other,FAQ,1380,1380,1380,14 Sep 2017
28721,28721,Ujjain,Nagda,Maize,Other,FAQ,1201,1201,1201,07 Sep 2017
28722,28722,Ujjain,Nagda,Maize,Other,FAQ,1601,1601,1601,18 Aug 2017
28723,28723,Ujjain,Nagda,Maize,Other,FAQ,1450,1450,1450,03 Aug 2017
28724,28724,Ujjain,Nagda,Maize,Other,FAQ,1311,1311,1311,01 Aug 2017
28725,28725,Ujjain,Nagda,Maize,Other,FAQ,1351,1351,1351,31 May 2017
28726,28726,Ujjain,Nagda,Maize,Other,FAQ,1351,1351,1351,30 May 2017
28727,28727,Ujjain,Nagda,Maize,Gajjar,FAQ,1421,1421,1421,17 Jan 2017
28728,28728,Ujjain,Nagda,Maize,Deshi Red,FAQ,1515,1515,1515,04 Jan 2017
28729,28729,Mandla,Nainpur,Maize,Other,FAQ,1850,1900,1875,31 Dec 2019
28730,28730,Mandla,Nainpur,Maize,Other,FAQ,1790,1900,1845,30 Dec 2019
28731,28731,Mandla,Nainpur,Maize,Other,FAQ,1800,1925,1850,26 Dec 2019
28732,28732,Mandla,Nainpur,Maize,Other,FAQ,1765,1900,1825,24 Dec 2019
28733,28733,Mandla,Nainpur,Maize,Other,FAQ,1760,1900,1760,23 Dec 2019
28734,28734,Mandla,Nainpur,Maize,Other,FAQ,1785,1810,1800,21 Dec 2019
28735,28735,Mandla,Nainpur,Maize,Other,FAQ,1770,1850,1804,20 Dec 2019
28736,28736,Mandla,Nainpur,Maize,Other,FAQ,1780,1810,1800,17 Dec 2019
28737,28737,Mandla,Nainpur,Maize,Other,FAQ,1760,1850,1795,13 Dec 2019
28738,28738,Mandla,Nainpur,Maize,Other,FAQ,1760,1830,1791,12 Dec 2019
28739,28739,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1760,11 Dec 2019
28740,28740,Mandla,Nainpur,Maize,Other,FAQ,1760,1770,1760,10 Dec 2019
28741,28741,Mandla,Nainpur,Maize,Other,FAQ,1760,1780,1767,09 Dec 2019
28742,28742,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1775,07 Dec 2019
28743,28743,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1760,06 Dec 2019
28744,28744,Mandla,Nainpur,Maize,Other,FAQ,1760,1960,1768,05 Dec 2019
28745,28745,Mandla,Nainpur,Maize,Other,FAQ,1760,1780,1760,04 Dec 2019
28746,28746,Mandla,Nainpur,Maize,Other,FAQ,1760,1785,1780,03 Dec 2019
28747,28747,Mandla,Nainpur,Maize,Other,FAQ,1760,1780,1760,02 Dec 2019
28748,28748,Mandla,Nainpur,Maize,Other,FAQ,1760,1765,1760,30 Nov 2019
28749,28749,Mandla,Nainpur,Maize,Other,FAQ,1760,1768,1765,29 Nov 2019
28750,28750,Mandla,Nainpur,Maize,Other,FAQ,1760,1765,1760,27 Nov 2019
28751,28751,Mandla,Nainpur,Maize,Other,FAQ,1760,1775,1770,26 Nov 2019
28752,28752,Mandla,Nainpur,Maize,Other,FAQ,1770,1815,1775,25 Nov 2019
28753,28753,Mandla,Nainpur,Maize,Other,FAQ,1760,1770,1770,21 Nov 2019
28754,28754,Mandla,Nainpur,Maize,Other,FAQ,1760,1765,1764,20 Nov 2019
28755,28755,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1780,19 Nov 2019
28756,28756,Mandla,Nainpur,Maize,Other,FAQ,1760,1765,1765,18 Nov 2019
28757,28757,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1770,16 Nov 2019
28758,28758,Mandla,Nainpur,Maize,Other,FAQ,1760,1790,1785,15 Nov 2019
28759,28759,Mandla,Nainpur,Maize,Other,FAQ,1760,1765,1764,14 Nov 2019
28760,28760,Mandla,Nainpur,Maize,Other,FAQ,1770,1800,1776,13 Nov 2019
28761,28761,Mandla,Nainpur,Maize,Other,FAQ,1660,1800,1760,11 Nov 2019
28762,28762,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1760,08 Nov 2019
28763,28763,Mandla,Nainpur,Maize,Other,FAQ,1760,1775,1770,07 Nov 2019
28764,28764,Mandla,Nainpur,Maize,Other,FAQ,1780,1800,1790,06 Nov 2019
28765,28765,Mandla,Nainpur,Maize,Other,FAQ,1760,1770,1760,05 Nov 2019
28766,28766,Mandla,Nainpur,Maize,Other,FAQ,1760,1801,1760,04 Nov 2019
28767,28767,Mandla,Nainpur,Maize,Other,FAQ,1780,1800,1800,02 Nov 2019
28768,28768,Mandla,Nainpur,Maize,Other,FAQ,1775,1800,1780,01 Nov 2019
28769,28769,Mandla,Nainpur,Maize,Other,FAQ,1760,1760,1760,31 Oct 2019
28770,28770,Mandla,Nainpur,Maize,Other,FAQ,1600,1800,1760,30 Oct 2019
28771,28771,Mandla,Nainpur,Maize,Other,FAQ,1760,1780,1760,24 Oct 2019
28772,28772,Mandla,Nainpur,Maize,Other,FAQ,1760,1760,1760,22 Oct 2019
28773,28773,Mandla,Nainpur,Maize,Other,FAQ,1640,1760,1760,21 Oct 2019
28774,28774,Mandla,Nainpur,Maize,Other,FAQ,1760,1800,1800,19 Oct 2019
28775,28775,Mandla,Nainpur,Maize,Other,FAQ,1760,1820,1800,18 Oct 2019
28776,28776,Mandla,Nainpur,Maize,Other,FAQ,1700,1700,1700,17 Oct 2019
28777,28777,Mandla,Nainpur,Maize,Other,FAQ,1500,1700,1700,09 Apr 2019
28778,28778,Mandla,Nainpur,Maize,Other,FAQ,1600,1750,1750,11 Feb 2019
28779,28779,Mandla,Nainpur,Maize,Other,FAQ,1297,1700,1700,30 Jan 2019
28780,28780,Mandla,Nainpur,Maize,Other,FAQ,1600,1700,1700,24 Jan 2019
28781,28781,Mandla,Nainpur,Maize,Other,FAQ,1436,1700,1700,19 Jan 2019
28782,28782,Mandla,Nainpur,Maize,Other,FAQ,1625,1700,1700,18 Jan 2019
28783,28783,Mandla,Nainpur,Maize,Other,FAQ,1298,1700,1700,15 Jan 2019
28784,28784,Mandla,Nainpur,Maize,Other,FAQ,1294,1700,1700,13 Jan 2019
28785,28785,Mandla,Nainpur,Maize,Other,FAQ,1293,1700,1700,07 Jan 2019
28786,28786,Mandla,Nainpur,Maize,Other,FAQ,1290,1700,1700,03 Jan 2019
28787,28787,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,28 Dec 2018
28788,28788,Mandla,Nainpur,Maize,Other,FAQ,1298,1700,1700,27 Dec 2018
28789,28789,Mandla,Nainpur,Maize,Other,FAQ,1300,1700,1700,24 Dec 2018
28790,28790,Mandla,Nainpur,Maize,Other,FAQ,1294,1700,1700,19 Dec 2018
28791,28791,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,16 Dec 2018
28792,28792,Mandla,Nainpur,Maize,Other,FAQ,1295,1700,1700,15 Dec 2018
28793,28793,Mandla,Nainpur,Maize,Other,FAQ,1295,1700,1700,14 Dec 2018
28794,28794,Mandla,Nainpur,Maize,Other,FAQ,1294,1700,1700,13 Dec 2018
28795,28795,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,09 Dec 2018
28796,28796,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,08 Dec 2018
28797,28797,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,07 Dec 2018
28798,28798,Mandla,Nainpur,Maize,Other,FAQ,1229,1700,1700,06 Dec 2018
28799,28799,Mandla,Nainpur,Maize,Other,FAQ,1230,1700,1700,05 Dec 2018
28800,28800,Mandla,Nainpur,Maize,Other,FAQ,1300,1700,1700,04 Dec 2018
28801,28801,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,01 Dec 2018
28802,28802,Mandla,Nainpur,Maize,Other,FAQ,1300,1700,1700,30 Nov 2018
28803,28803,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,29 Nov 2018
28804,28804,Mandla,Nainpur,Maize,Other,FAQ,1340,1700,1700,27 Nov 2018
28805,28805,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,26 Nov 2018
28806,28806,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,25 Nov 2018
28807,28807,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,24 Nov 2018
28808,28808,Mandla,Nainpur,Maize,Other,FAQ,1188,1700,1700,23 Nov 2018
28809,28809,Mandla,Nainpur,Maize,Other,FAQ,1215,1700,1700,22 Nov 2018
28810,28810,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,21 Nov 2018
28811,28811,Mandla,Nainpur,Maize,Other,FAQ,1210,1700,1700,20 Nov 2018
28812,28812,Mandla,Nainpur,Maize,Other,FAQ,1214,1700,1700,19 Nov 2018
28813,28813,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,18 Nov 2018
28814,28814,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,17 Nov 2018
28815,28815,Mandla,Nainpur,Maize,Other,FAQ,1257,1700,1700,16 Nov 2018
28816,28816,Mandla,Nainpur,Maize,Other,FAQ,1225,1700,1700,15 Nov 2018
28817,28817,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,14 Nov 2018
28818,28818,Mandla,Nainpur,Maize,Other,FAQ,1210,1700,1700,13 Nov 2018
28819,28819,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,12 Nov 2018
28820,28820,Mandla,Nainpur,Maize,Other,FAQ,1200,1700,1700,11 Nov 2018
28821,28821,Mandla,Nainpur,Maize,Other,FAQ,1220,1700,1700,10 Nov 2018
28822,28822,Mandla,Nainpur,Maize,Other,FAQ,1230,1700,1700,09 Nov 2018
28823,28823,Mandla,Nainpur,Maize,Other,FAQ,1223,1700,1700,08 Nov 2018
28824,28824,Mandla,Nainpur,Maize,Other,FAQ,1176,1700,1700,06 Nov 2018
28825,28825,Mandla,Nainpur,Maize,Other,FAQ,1221,1700,1700,05 Nov 2018
28826,28826,Mandla,Nainpur,Maize,Other,FAQ,1230,1700,1700,03 Nov 2018
28827,28827,Mandla,Nainpur,Maize,Other,FAQ,1250,1700,1700,02 Nov 2018
28828,28828,Mandla,Nainpur,Maize,Other,FAQ,1700,1805,1700,01 Nov 2018
28829,28829,Mandla,Nainpur,Maize,Other,FAQ,1700,1700,1700,31 Oct 2018
28830,28830,Mandla,Nainpur,Maize,Other,FAQ,1700,1700,1700,30 Oct 2018
28831,28831,Mandla,Nainpur,Maize,Other,FAQ,1700,1700,1700,29 Oct 2018
28832,28832,Mandla,Nainpur,Maize,Other,FAQ,1253,1700,1700,27 Oct 2018
28833,28833,Mandla,Nainpur,Maize,Other,FAQ,1425,1700,1700,26 Oct 2018
28834,28834,Mandla,Nainpur,Maize,Other,FAQ,1170,1170,1170,25 Oct 2018
28835,28835,Mandla,Nainpur,Maize,Other,FAQ,1203,1700,1700,18 Oct 2018
28836,28836,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,11 May 2018
28837,28837,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,10 May 2018
28838,28838,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,30 Apr 2018
28839,28839,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,26 Apr 2018
28840,28840,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,23 Apr 2018
28841,28841,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,04 Apr 2018
28842,28842,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,27 Mar 2018
28843,28843,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,23 Mar 2018
28844,28844,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,21 Mar 2018
28845,28845,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,19 Mar 2018
28846,28846,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,12 Mar 2018
28847,28847,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,26 Feb 2018
28848,28848,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,08 Feb 2018
28849,28849,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,06 Feb 2018
28850,28850,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,04 Feb 2018
28851,28851,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,02 Feb 2018
28852,28852,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,01 Feb 2018
28853,28853,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,26 Jan 2018
28854,28854,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,25 Jan 2018
28855,28855,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,24 Jan 2018
28856,28856,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,23 Jan 2018
28857,28857,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,22 Jan 2018
28858,28858,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,21 Jan 2018
28859,28859,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,20 Jan 2018
28860,28860,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,19 Jan 2018
28861,28861,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,18 Jan 2018
28862,28862,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,17 Jan 2018
28863,28863,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,16 Jan 2018
28864,28864,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,14 Jan 2018
28865,28865,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,13 Jan 2018
28866,28866,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,12 Jan 2018
28867,28867,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,10 Jan 2018
28868,28868,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,09 Jan 2018
28869,28869,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,08 Jan 2018
28870,28870,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,07 Jan 2018
28871,28871,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,06 Jan 2018
28872,28872,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,04 Jan 2018
28873,28873,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,03 Jan 2018
28874,28874,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,29 Dec 2017
28875,28875,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,28 Dec 2017
28876,28876,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,21 Dec 2017
28877,28877,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,20 Dec 2017
28878,28878,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,18 Dec 2017
28879,28879,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,17 Dec 2017
28880,28880,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,16 Dec 2017
28881,28881,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,15 Dec 2017
28882,28882,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,14 Dec 2017
28883,28883,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,13 Dec 2017
28884,28884,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,12 Dec 2017
28885,28885,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,11 Dec 2017
28886,28886,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,09 Dec 2017
28887,28887,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,08 Dec 2017
28888,28888,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,07 Dec 2017
28889,28889,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,06 Dec 2017
28890,28890,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,04 Dec 2017
28891,28891,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,03 Dec 2017
28892,28892,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,24 Nov 2017
28893,28893,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,23 Nov 2017
28894,28894,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,22 Nov 2017
28895,28895,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,20 Nov 2017
28896,28896,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,19 Nov 2017
28897,28897,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,18 Nov 2017
28898,28898,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,13 Nov 2017
28899,28899,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,12 Nov 2017
28900,28900,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,11 Nov 2017
28901,28901,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,10 Nov 2017
28902,28902,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,09 Nov 2017
28903,28903,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,05 Nov 2017
28904,28904,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,04 Nov 2017
28905,28905,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,03 Nov 2017
28906,28906,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,02 Nov 2017
28907,28907,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,01 Nov 2017
28908,28908,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,30 Oct 2017
28909,28909,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,28 Oct 2017
28910,28910,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,13 Oct 2017
28911,28911,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,14 Aug 2017
28912,28912,Mandla,Nainpur,Maize,Other,FAQ,1425,1425,1425,21 Jun 2017
28913,28913,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,16 May 2017
28914,28914,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,15 May 2017
28915,28915,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,28 Apr 2017
28916,28916,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,26 Apr 2017
28917,28917,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,19 Apr 2017
28918,28918,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,18 Apr 2017
28919,28919,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,09 Apr 2017
28920,28920,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,03 Mar 2017
28921,28921,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,01 Mar 2017
28922,28922,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,07 Feb 2017
28923,28923,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,06 Feb 2017
28924,28924,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,05 Feb 2017
28925,28925,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,04 Feb 2017
28926,28926,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,02 Feb 2017
28927,28927,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,01 Feb 2017
28928,28928,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,25 Jan 2017
28929,28929,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,24 Jan 2017
28930,28930,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,23 Jan 2017
28931,28931,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,22 Jan 2017
28932,28932,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,19 Jan 2017
28933,28933,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,18 Jan 2017
28934,28934,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,17 Jan 2017
28935,28935,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,16 Jan 2017
28936,28936,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,15 Jan 2017
28937,28937,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,14 Jan 2017
28938,28938,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,13 Jan 2017
28939,28939,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,12 Jan 2017
28940,28940,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,11 Jan 2017
28941,28941,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,10 Jan 2017
28942,28942,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,07 Jan 2017
28943,28943,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,06 Jan 2017
28944,28944,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,04 Jan 2017
28945,28945,Mandla,Nainpur,Maize,Other,FAQ,1365,1365,1365,02 Jan 2017
28946,28946,Shajapur,Nalkehda,Maize,Other,FAQ,1800,1800,1800,25 Nov 2019
28947,28947,Shajapur,Nalkehda,Maize,Other,FAQ,2040,2040,2040,14 Oct 2019
28948,28948,Shajapur,Nalkehda,Maize,Other,FAQ,1400,1545,1500,17 Jan 2019
28949,28949,Shajapur,Nalkehda,Maize,Other,FAQ,1450,1560,1510,16 Jan 2019
28950,28950,Shajapur,Nalkehda,Maize,Other,FAQ,1380,1430,1400,11 Jan 2019
28951,28951,Shajapur,Nalkehda,Maize,Other,FAQ,1400,1425,1400,10 Jan 2019
28952,28952,Shajapur,Nalkehda,Maize,Other,FAQ,1400,1480,1415,06 Jan 2019
28953,28953,Shajapur,Nalkehda,Maize,Other,FAQ,1500,1500,1500,02 Jan 2019
28954,28954,Shajapur,Nalkehda,Maize,Other,FAQ,1400,1490,1490,30 Dec 2018
28955,28955,Shajapur,Nalkehda,Maize,Other,FAQ,1425,1570,1500,28 Dec 2018
28956,28956,Shajapur,Nalkehda,Maize,Other,FAQ,1350,1450,1390,27 Dec 2018
28957,28957,Shajapur,Nalkehda,Maize,Other,FAQ,1326,1410,1400,26 Dec 2018
28958,28958,Shajapur,Nalkehda,Maize,Other,FAQ,1340,1412,1400,24 Dec 2018
28959,28959,Shajapur,Nalkehda,Maize,Other,FAQ,1300,1350,1325,19 Dec 2018
